"SamplingSize","SobolSampleID","ntree","minbucket","MeanRowsError","SdRowsError"
11,1,15,3,5.06046888943592,1.95022675024887
11,2,16,2,4.96989640786734,1.86679421976414
11,3,10,5,5.68180877068446,1.98760199164706
11,4,8,3,5.34994596042644,1.87136014549358
11,5,18,4,5.39537206580241,2.0014315271047
11,6,13,1,4.90864697627601,1.90704423864884
11,7,5,4,5.44917188621249,1.92833315028615
11,8,6,2,5.35408643740376,1.81447777991905
11,9,11,5,5.58232987604934,1.97552700282178
11,10,19,2,4.94178665797585,1.91574022617516
11,11,7,3,5.47059218168568,1.86096899169589
11,12,9,1,5.19102594421295,1.94833230809988
11,13,17,4,5.40375133937534,1.98381692489778
11,14,13,3,5.11958300401539,1.93689743897275
11,15,3,4,5.61732454747966,1.8077652491771
11,16,4,3,5.35485547922349,1.91225874348058
11,17,14,4,5.3906629452993,1.98210090240033
11,18,18,1,4.90766922730998,1.88812009938441
11,19,10,4,5.41821825348343,1.94448916536322
11,20,8,2,5.31128990726241,1.85735883966088
11,21,20,3,4.98377236795611,2.00289798883012
11,22,12,2,5.10268919624187,1.85495182574219
11,23,6,5,5.88310434893845,2.01688236132048
11,24,5,1,5.37172998551369,1.9842578140894
11,25,12,4,5.35863816755591,1.99681392975618
11,26,18,3,5.04054684186775,1.99693597611371
11,27,8,4,5.43516296188677,1.93164341917759
11,28,10,2,5.14436204443327,1.84604172001406
11,29,16,5,5.53510787487502,2.03250358592222
11,30,15,2,5.00533724191768,1.85128810390677
11,31,2,3,5.95903490055266,1.80452734950185
11,32,2,2,6.00650944628209,1.78477701498921
11,33,15,5,5.63545081772238,2.01178568172703
11,34,16,2,4.96989640786734,1.86679421976414
11,35,10,3,5.22691973047457,1.919744831564
11,36,8,1,5.29765316390564,1.95305638473347
11,37,18,4,5.39537206580241,2.0014315271047
11,38,12,3,5.14586482572554,1.9602731298851
11,39,4,4,5.48210216196963,1.86316414065829
11,40,6,2,5.35408643740376,1.81447777991905
11,41,12,3,5.14586482572554,1.9602731298851
11,42,19,2,4.94178665797585,1.91574022617516
11,43,7,5,5.81892653914017,2.04983854450129
11,44,9,3,5.2508632354206,1.89081531037138
11,45,17,4,5.40375133937534,1.98381692489778
11,46,14,1,4.86764405688484,1.90540171105705
11,47,4,4,5.48210216196963,1.86316414065829
11,48,3,1,5.53296816831662,1.9596346125139
11,49,14,4,5.3906629452993,1.98210090240033
11,50,17,3,5.06208057676513,1.9757456374496
11,51,9,4,5.45236271393492,1.93290774839734
11,52,7,2,5.33223861485543,1.81956081775077
11,53,19,5,5.48958406998635,2.05575296313783
11,54,11,2,5.11658760228485,1.86608875891748
11,55,6,3,5.55349591635779,1.88566763986009
11,56,5,3,5.48165202391704,1.89071390347681
11,57,13,4,5.33822741163453,2.00116184761488
11,58,19,1,4.93080753231617,1.883541788312
11,59,9,4,5.45236271393492,1.93290774839734
11,60,11,2,5.11658760228485,1.86608875891748
11,61,17,3,5.06208057676513,1.9757456374496
11,62,15,2,5.00533724191768,1.85128810390677
11,63,3,5,5.74276464936301,1.97083622137967
11,64,3,3,5.75091712931656,1.87876653098188
11,65,15,4,5.3822022140512,1.96445837932697
11,66,16,1,4.87650765822869,1.88185949991358
11,67,11,4,5.41884347920244,1.98016221353621
11,68,9,2,5.16749091117892,1.83606724534027
11,69,19,3,5.04546550096313,2.01473455524825
11,70,13,2,5.05800915232165,1.85809877912468
11,71,5,5,5.90643536982957,1.98844124730447
11,72,6,1,5.40614172548941,1.97064760438377
11,73,12,4,5.35863816755591,1.99681392975618
11,74,19,3,5.04546550096313,2.01473455524825
11,75,7,4,5.42888878971308,1.92522459624902
11,76,9,2,5.16749091117892,1.83606724534027
11,77,17,5,5.53180069851941,2.03811814984372
11,78,14,2,5.02339637014345,1.85182940381066
11,79,4,3,5.35485547922349,1.91225874348058
11,80,4,2,5.48033745747709,1.83062084020864
11,81,14,3,5.0896614127819,1.95510592122224
11,82,17,2,4.94785668016077,1.87278184607382
11,83,10,5,5.68180877068446,1.98760199164706
11,84,7,3,5.47059218168568,1.86096899169589
11,85,20,4,5.37997717356667,2.00907283164043
11,86,12,1,4.97593316453116,1.92584467897637
11,87,6,4,5.45502313540696,1.93697049040113
11,88,4,2,5.48033745747709,1.83062084020864
11,89,12,5,5.62617001627807,1.96493877409716
11,90,18,2,4.9633377968727,1.88643520703325
11,91,8,3,5.34994596042644,1.87136014549358
11,92,10,1,5.03819612531784,1.92829265802462
11,93,16,4,5.38665361232129,2.00084536730527
11,94,14,3,5.0896614127819,1.95510592122224
11,95,2,4,6.02209895353244,1.79126599915829
11,96,3,1,5.53296816831662,1.9596346125139
11,97,15,4,5.3822022140512,1.96445837932697
11,98,16,3,5.06976350116489,1.9689935166472
11,99,10,4,5.41821825348343,1.94448916536322
11,100,8,2,5.31128990726241,1.85735883966088
22,1,15,6,4.51650546691843,1.88990043717471
22,2,16,3,4.02131566624317,1.82980277845673
22,3,10,10,5.17276992334235,2.22355866505775
22,4,8,5,4.38747379087234,1.7469591188944
22,5,18,9,5.06626241778087,2.17475705139133
22,6,13,2,4.09782633344159,1.70087469804653
22,7,5,8,4.92894451544597,2.10954059735387
22,8,6,4,4.26202498230028,1.7263520356488
22,9,11,9,5.11559548404006,2.18185414691925
22,10,19,3,4.02672679498127,1.85010331187014
22,11,7,6,4.73703741347571,1.83372260812596
22,12,9,2,4.22520167587639,1.73914507731967
22,13,17,7,4.77842251452264,2.04629339628138
22,14,13,5,4.17990191226774,1.80539746032309
22,15,3,8,5.18235809530436,2.15965366535914
22,16,4,5,4.63019687477378,1.74652793630431
22,17,14,8,4.86249685868555,2.06759470850949
22,18,18,2,3.9856685495324,1.75576223628346
22,19,10,7,4.72966994484217,2.03436751147788
22,20,8,3,4.11134213127681,1.76038031076645
22,21,20,6,4.48871551414667,1.92003840048436
22,22,12,4,4.21305100868039,1.76767674615718
22,23,6,9,5.11006663801665,2.27479429608692
22,24,5,1,4.24386303635219,1.64524564075684
22,25,12,7,4.77704564667535,2.05359871808115
22,26,18,4,4.14735368540355,1.74827946073777
22,27,8,8,4.83197199587588,2.08746761387969
22,28,10,4,4.18982636765672,1.80599215770974
22,29,16,10,5.10680696447712,2.20389009819804
22,30,15,3,4.0254616682437,1.82689406299746
22,31,2,7,5.15199910515879,1.92969487000754
22,32,2,3,4.84374363859739,1.55103604932176
22,33,15,10,5.12193388915809,2.19789927286523
22,34,16,2,4.05801488939646,1.70966048981612
22,35,10,6,4.59547675484901,1.81918109166167
22,36,8,1,3.9343327935377,1.5926411195084
22,37,18,8,4.84542904474412,2.10874838360633
22,38,12,5,4.1942968750648,1.80094879855882
22,39,4,9,5.2669650263676,2.22316088028247
22,40,6,3,4.23028716348343,1.75705687744138
22,41,12,6,4.53977900848334,1.877424279288
22,42,19,4,4.14627181200279,1.75738042172555
22,43,7,9,5.10050816422371,2.2214583435987
22,44,9,5,4.33767666027701,1.75427751973056
22,45,17,8,4.84269603787761,2.11448560023031
22,46,14,2,4.08090352213741,1.68108202192507
22,47,4,7,4.81285575086953,1.99184513814139
22,48,3,2,4.97906572052225,1.78524995701285
22,49,14,7,4.77651844660188,2.05281083972122
22,50,17,5,4.21362163683152,1.87883384759799
22,51,9,8,4.82816749101776,2.05261218093445
22,52,7,4,4.28643597734065,1.76829284131763
22,53,19,9,5.06340721866535,2.16066095383753
22,54,11,3,4.05748538500212,1.79211455324693
22,55,6,6,4.77294788744134,1.85679572442764
22,56,5,5,4.50802212987567,1.70533201617093
22,57,13,8,4.85161530877951,2.07072481876176
22,58,19,1,3.77967087696834,1.63116022208023
22,59,9,7,4.75397185133188,2.03643677495378
22,60,11,2,4.23321184367249,1.72886807711085
22,61,17,6,4.51105171787276,1.89789832084762
22,62,15,4,4.15502441741044,1.76587546821982
22,63,3,10,5.30240990441378,2.20380453751455
22,64,3,5,4.78044107341617,1.78223606273276
22,65,15,9,5.01962337129761,2.21717692798232
22,66,16,1,3.79503859065642,1.64433256168191
22,67,11,7,4.74499477107431,2.04847252727505
22,68,9,2,4.22520167587639,1.73914507731967
22,69,19,6,4.52108218898011,1.91967076965518
22,70,13,3,4.04408461699465,1.81664087104245
22,71,5,10,5.26606596716333,2.20982865295061
22,72,6,2,4.36624847724576,1.75652118853369
22,73,12,7,4.77704564667535,2.05359871808115
22,74,19,5,4.18141958557748,1.88634631954211
22,75,7,8,4.80825392507135,2.05821040661241
22,76,9,4,4.24123355672018,1.78927120462882
22,77,17,9,5.05505059282509,2.19055699117275
22,78,14,3,4.02421117025528,1.82656172003011
22,79,4,6,4.66742393038713,1.88649907318306
22,80,4,3,4.49830691265787,1.63179767051262
22,81,14,6,4.52484661026845,1.90153964589841
22,82,17,4,4.13280824844558,1.73968319559031
22,83,10,9,5.13586577935273,2.172461788219
22,84,7,5,4.37498686204266,1.73983656172221
22,85,20,8,4.8131479405457,2.09988191357343
22,86,12,2,4.16629352248516,1.7141745395781
22,87,6,7,4.69663525018237,2.01899123621749
22,88,4,4,4.31805108879216,1.49461242192621
22,89,12,10,5.16492137130266,2.18293667620082
22,90,18,3,4.01337564827448,1.84677306402152
22,91,8,6,4.61558203008377,1.79099706192898
22,92,10,1,3.85354618479544,1.61271135978511
22,93,16,7,4.7877661558905,2.03803002307036
22,94,14,5,4.19707200494261,1.83861735413242
22,95,2,9,5.47259835989832,2.30838164612415
22,96,3,1,4.70441074763667,1.51144613180549
22,97,15,8,4.84024322024097,2.08889480635398
22,98,16,5,4.20473898226115,1.87349098152517
22,99,10,9,5.13586577935273,2.172461788219
22,100,8,3,4.11134213127681,1.76038031076645
33,1,15,6,3.76453375504402,1.31509082178061
33,2,16,3,3.42968294154494,1.35353705967681
33,3,10,10,4.58724760627857,1.6021827926868
33,4,8,5,3.63534954897427,1.25431043118539
33,5,18,9,4.13333176840692,1.56648688788056
33,6,13,2,3.33035735451884,1.21584673114621
33,7,5,8,4.08313820959637,1.46885266143335
33,8,6,4,3.60570514111587,1.27354865091126
33,9,11,9,4.13314548076329,1.57965935382837
33,10,19,3,3.4548318202855,1.36023794773477
33,11,7,6,3.91108237088685,1.31089380921932
33,12,9,2,3.44961219502033,1.23873794942159
33,13,17,7,3.9281123223273,1.41488053302563
33,14,13,5,3.64553846464583,1.2798638631201
33,15,3,8,4.32836950330599,1.42610941139912
33,16,4,5,3.74479529694838,1.23648844096758
33,17,14,8,4.08190344233843,1.45720616673417
33,18,18,2,3.26847859705879,1.19953151864197
33,19,10,7,3.97875479051601,1.38525892543394
33,20,8,3,3.50973940779937,1.37699786193468
33,21,20,6,3.79613834982693,1.29416828391396
33,22,12,4,3.52300317572371,1.31716325809134
33,23,6,9,4.31069547024803,1.57361671030191
33,24,5,1,3.59241870716731,1.38597848239317
33,25,12,7,3.97299437761109,1.44395550566967
33,26,18,4,3.56239116593228,1.27067343314033
33,27,8,8,4.13739750897566,1.46598001813794
33,28,10,4,3.51427619371175,1.30687313109019
33,29,16,10,4.52876078268592,1.59847922268199
33,30,15,3,3.45731383580118,1.37006691399883
33,31,2,7,4.46955137847461,1.6003183933255
33,32,2,3,4.16232059994192,1.53006281909698
33,33,15,10,4.56899253922672,1.59485844899388
33,34,16,2,3.28468317962453,1.19203794909968
33,35,10,6,3.74291695521604,1.36626807018423
33,36,8,1,3.31794500574008,1.21369600169028
33,37,18,8,4.01968960523809,1.45289118485674
33,38,12,5,3.61350445622226,1.28218942712226
33,39,4,9,4.4406516125142,1.54825462394148
33,40,6,3,3.68524951402719,1.49169801689858
33,41,12,6,3.75398790311245,1.33807203661556
33,42,19,4,3.57909284260376,1.26927376603279
33,43,7,9,4.27981944964552,1.56645880325153
33,44,9,5,3.58699243673715,1.25026485694874
33,45,17,8,4.01948686577601,1.44536700786903
33,46,14,2,3.2924954788563,1.22148397624322
33,47,4,7,4.19434485714755,1.31975835333213
33,48,3,2,3.98519911983988,1.56884734364725
33,49,14,7,3.9795968259816,1.41398382106535
33,50,17,5,3.58935449651403,1.37164496670676
33,51,9,8,4.14103794488957,1.46823028492162
33,52,7,4,3.55577512689512,1.24180228537937
33,53,19,9,4.11351878681634,1.56298254635314
33,54,11,3,3.49021601134233,1.37200476348409
33,55,6,6,3.8967143411445,1.31478344620696
33,56,5,5,3.68438891939153,1.31225043787554
33,57,13,8,4.07685118425749,1.46109156364708
33,58,19,1,3.26002942701974,1.25109589509559
33,59,9,7,3.99687090159113,1.36146586845231
33,60,11,2,3.35444581488174,1.22352346547742
33,61,17,6,3.79222556411203,1.32377244477897
33,62,15,4,3.52563939133404,1.30490584983079
33,63,3,10,4.55752818242741,1.61779566550193
33,64,3,5,3.94518002048651,1.36964140409149
33,65,15,9,4.1186707763753,1.56249215192421
33,66,16,1,3.26028823517044,1.26592852812684
33,67,11,7,3.93933806479616,1.41056091712655
33,68,9,2,3.44961219502033,1.23873794942159
33,69,19,6,3.8024759878782,1.30549432373977
33,70,13,3,3.45673352037226,1.33573170887742
33,71,5,10,4.56904086976831,1.67397867936373
33,72,6,2,3.54032854467893,1.24907617331568
33,73,12,7,3.97299437761109,1.44395550566967
33,74,19,5,3.59530620548673,1.39868671177062
33,75,7,8,4.11635411219086,1.4698827840602
33,76,9,4,3.54271662467905,1.27774576266591
33,77,17,9,4.13274970332947,1.56194547228642
33,78,14,3,3.44149576901813,1.35418312082801
33,79,4,6,4.0050135789601,1.3221380730999
33,80,4,3,3.83249659268345,1.61295032925716
33,81,14,6,3.76210854170535,1.31606340576408
33,82,17,4,3.55772502695324,1.27842138477643
33,83,10,9,4.20159322965339,1.5423091404035
33,84,7,5,3.6532527750022,1.26478174052008
33,85,20,8,4.02512666934379,1.44547219063769
33,86,12,2,3.32915621920337,1.24626563125645
33,87,6,7,3.9888377365334,1.44130177497131
33,88,4,4,3.65051306334017,1.31880231440804
33,89,12,10,4.58565650617737,1.58451424114327
33,90,18,3,3.44909487693652,1.34430480761285
33,91,8,6,3.84772103263897,1.31494954729323
33,92,10,1,3.29802467633323,1.24601322448881
33,93,16,7,3.93785432798552,1.42573610358834
33,94,14,5,3.66132189014827,1.29168453511235
33,95,2,9,4.53513634623148,1.68552001571997
33,96,3,1,3.84286501053047,1.45351751192342
33,97,15,8,4.05372565347667,1.46730884138394
33,98,16,5,3.6543194719779,1.36121011827386
33,99,10,9,4.20159322965339,1.5423091404035
33,100,8,3,3.50973940779937,1.37699786193468
44,1,15,6,2.97441028420642,1.16616602053555
44,2,16,3,2.49081481422148,0.985064471919695
44,3,10,10,3.67019180635454,1.42813614463606
44,4,8,5,2.91661003960674,1.16030962160166
44,5,18,9,3.50529313590419,1.41515560163201
44,6,13,2,2.61035769481006,0.956237978719214
44,7,5,8,3.45981707255908,1.20774754765239
44,8,6,4,2.69601296834356,0.984231762884138
44,9,11,9,3.63234377124787,1.41405952836744
44,10,19,3,2.49116976256144,0.972128967725969
44,11,7,6,3.11381279786355,1.19611387011695
44,12,9,2,2.70620092852812,0.972529153593875
44,13,17,7,3.17790532022374,1.21655528248982
44,14,13,5,2.82829581793324,1.12272622214196
44,15,3,8,3.66459329950613,1.14291098243374
44,16,4,5,3.14013657179938,1.16190678295673
44,17,14,8,3.42240817438192,1.24251206640039
44,18,18,2,2.5355322285212,0.931501388031782
44,19,10,7,3.30666194833619,1.20534266831399
44,20,8,3,2.55660184884559,0.935158220798825
44,21,20,6,2.92016221816965,1.14258636060561
44,22,12,4,2.72303390203107,1.04623998002503
44,23,6,9,3.57957233970662,1.3885171727902
44,24,5,1,2.87104633091591,1.12073697817811
44,25,12,7,3.23186045050243,1.20374801317937
44,26,18,4,2.69157760659551,1.06557329976533
44,27,8,8,3.51909276797637,1.19392296660301
44,28,10,4,2.71412486843461,1.04594602537193
44,29,16,10,3.61647807109792,1.44946728778817
44,30,15,3,2.50143039292254,0.983857840541314
44,31,2,7,3.73748927082437,1.14973453807803
44,32,2,3,3.21599637831764,0.903835371494097
44,33,15,10,3.62777212543444,1.45738970788703
44,34,16,2,2.56683447334783,0.929170646572959
44,35,10,6,3.02741093987001,1.18605124842454
44,36,8,1,2.63819871114923,1.07164150654741
44,37,18,8,3.34986448944287,1.26477687757035
44,38,12,5,2.82705332894591,1.12999835707532
44,39,4,9,3.74192612329076,1.39017067856357
44,40,6,3,2.66386179994911,0.928776990183411
44,41,12,6,2.97968151533309,1.18319125188272
44,42,19,4,2.69482951888131,1.06220628055325
44,43,7,9,3.60573119134956,1.40488851501056
44,44,9,5,2.94522163368955,1.18461460780482
44,45,17,8,3.3882661935377,1.25278026453466
44,46,14,2,2.58436689265391,0.948227224102542
44,47,4,7,3.47938073640673,1.22176655900898
44,48,3,2,3.13471646561949,1.00030095681672
44,49,14,7,3.22678775110895,1.1994793504139
44,50,17,5,2.80446151578404,1.12643338512134
44,51,9,8,3.47534449044353,1.19986859614663
44,52,7,4,2.72207440364207,0.95535530584069
44,53,19,9,3.5075241580942,1.42455463375877
44,54,11,3,2.55013465548306,1.00099770493249
44,55,6,6,3.14461425246879,1.19430726526229
44,56,5,5,3.05259512306043,1.14146137507982
44,57,13,8,3.43176577758567,1.22591790363658
44,58,19,1,2.48577494241609,0.983977331482017
44,59,9,7,3.31279319290865,1.18363894913028
44,60,11,2,2.63561892281064,0.963863845964905
44,61,17,6,2.95560929278145,1.15764680576774
44,62,15,4,2.74507714839916,1.08529544692947
44,63,3,10,3.92117231355171,1.41063827363494
44,64,3,5,3.30524925359218,1.25998246389783
44,65,15,9,3.52583202493146,1.43084034447668
44,66,16,1,2.53172184337519,1.01313539856214
44,67,11,7,3.24395720572829,1.21028588769345
44,68,9,2,2.70620092852812,0.972529153593875
44,69,19,6,2.92743610492364,1.13977017226562
44,70,13,3,2.52253479571719,0.984280808033728
44,71,5,10,3.74799186436941,1.45856450508851
44,72,6,2,2.78578605176847,0.950367209526283
44,73,12,7,3.23186045050243,1.20374801317937
44,74,19,5,2.7927649118899,1.12871318218641
44,75,7,8,3.49648344817075,1.19876601606657
44,76,9,4,2.7226232225034,1.03825579839502
44,77,17,9,3.48852949763898,1.41426318024393
44,78,14,3,2.4961016351456,0.980336538137085
44,79,4,6,3.23272850527206,1.24358998012028
44,80,4,3,2.8351940139392,0.982804936771646
44,81,14,6,2.96637484884381,1.1593964785358
44,82,17,4,2.70181548915893,1.07974147839381
44,83,10,9,3.6144651303809,1.41879208379043
44,84,7,5,2.94709352450231,1.12805774894406
44,85,20,8,3.36796883866768,1.27468730712209
44,86,12,2,2.62679981966486,0.975697877411576
44,87,6,7,3.38969512468781,1.21023097069134
44,88,4,4,2.88855075325681,1.05023546573783
44,89,12,10,3.59753002847095,1.45777143181895
44,90,18,3,2.49090960554424,0.982288464656477
44,91,8,6,3.05268066894391,1.1872337516066
44,92,10,1,2.56643523317707,1.07196195610826
44,93,16,7,3.17631646093341,1.19817401963835
44,94,14,5,2.81129693403088,1.11188107318401
44,95,2,9,3.96434573972014,1.37789038340378
44,96,3,1,3.16320806247857,1.14939475636848
44,97,15,8,3.41195179115535,1.25206304249662
44,98,16,5,2.81448863223725,1.12114139587954
44,99,10,9,3.6144651303809,1.41879208379043
44,100,8,3,2.55660184884559,0.935158220798825
55,1,15,6,2.66118208533178,1.24554103209594
55,2,16,3,2.26897040365156,1.0685569572233
55,3,10,10,3.36331777565596,1.80073694207821
55,4,8,5,2.58191349551915,1.14575076476974
55,5,18,9,3.15967705748081,1.66125245121223
55,6,13,2,2.22671721038166,1.01928519319348
55,7,5,8,3.05549414590615,1.5245953130201
55,8,6,4,2.38609505022963,1.08146102156885
55,9,11,9,3.16878830412525,1.66804947645582
55,10,19,3,2.2310516282008,1.07124735709744
55,11,7,6,2.71922515341346,1.16210236677147
55,12,9,2,2.29321584741663,1.09047144197643
55,13,17,7,2.76269646385701,1.50435186304829
55,14,13,5,2.56430442529621,1.21660086366208
55,15,3,8,3.10212662291296,1.43356934190663
55,16,4,5,2.79227346450212,1.10086625719193
55,17,14,8,3.01227956899929,1.56078219297921
55,18,18,2,2.2228453171539,1.04352931063083
55,19,10,7,2.77745581980381,1.52134699074796
55,20,8,3,2.32280225432719,0.957039540619445
55,21,20,6,2.65612028017448,1.28427403019158
55,22,12,4,2.32641116966965,1.11846153148803
55,23,6,9,3.34454068290047,1.63610698660851
55,24,5,1,2.35925113576847,0.992799421583678
55,25,12,7,2.7812014389817,1.52793721581558
55,26,18,4,2.29082389624012,1.14752959266233
55,27,8,8,3.01355571312681,1.46556589174405
55,28,10,4,2.34832387440297,1.118749586098
55,29,16,10,3.29963868047551,1.84254504264448
55,30,15,3,2.27932927521746,1.0648296395384
55,31,2,7,3.12371743124375,1.16638928106329
55,32,2,3,2.66935759533589,0.937432100715336
55,33,15,10,3.29609753093875,1.84513004265384
55,34,16,2,2.23634927857669,1.0423497404553
55,35,10,6,2.66991500460731,1.15102235595099
55,36,8,1,2.29593521061831,0.985080103173511
55,37,18,8,3.01687249315299,1.56744977872976
55,38,12,5,2.56946870165579,1.18732336594555
55,39,4,9,3.38059051842243,1.67935184332314
55,40,6,3,2.3614222425158,0.998721503639657
55,41,12,6,2.68761301618432,1.19946582739235
55,42,19,4,2.29485372283174,1.14021590942456
55,43,7,9,3.31027553536667,1.6411322199337
55,44,9,5,2.56290195139837,1.13164886552738
55,45,17,8,3.020741820944,1.57883386323795
55,46,14,2,2.24349352286879,1.01995737972737
55,47,4,7,3.0021506488322,1.31863717994001
55,48,3,2,2.46474760189301,1.06776151355252
55,49,14,7,2.76880695318901,1.49796744573986
55,50,17,5,2.54210427632111,1.2017390128201
55,51,9,8,2.99174986368075,1.50632672835805
55,52,7,4,2.36209455472175,1.08800802849781
55,53,19,9,3.15214052607649,1.65448064855408
55,54,11,3,2.31102860928722,1.03749050455348
55,55,6,6,2.72156571763426,1.15556638843643
55,56,5,5,2.66943062649704,1.15933439350624
55,57,13,8,3.00447699295511,1.54364766847889
55,58,19,1,2.2552278256268,1.09926056441695
55,59,9,7,2.79368864765532,1.46490445724857
55,60,11,2,2.25108498447927,1.06745711748101
55,61,17,6,2.63757720594866,1.24404557989758
55,62,15,4,2.31584770780354,1.11281463386836
55,63,3,10,3.43887278092854,1.76204393089566
55,64,3,5,2.69138556913317,1.09338948355966
55,65,15,9,3.15314896649704,1.67928300272713
55,66,16,1,2.25161065768994,1.03887288468862
55,67,11,7,2.78241700202023,1.49222461449661
55,68,9,2,2.29321584741663,1.09047144197643
55,69,19,6,2.64687675500535,1.27266828593835
55,70,13,3,2.3076700264527,1.08116278150984
55,71,5,10,3.36779110319178,1.75083946945678
55,72,6,2,2.33532104010054,1.16108315311441
55,73,12,7,2.7812014389817,1.52793721581558
55,74,19,5,2.5201958302423,1.2296646829752
55,75,7,8,3.0091938916593,1.48560713865834
55,76,9,4,2.34050566096801,1.13066155598164
55,77,17,9,3.1480247486238,1.67573496289146
55,78,14,3,2.28970844546858,1.09175871569812
55,79,4,6,2.83421390711332,1.21005509225705
55,80,4,3,2.43127420651971,0.979800496975821
55,81,14,6,2.65469480634635,1.25399071845112
55,82,17,4,2.29282089573362,1.13613163607662
55,83,10,9,3.21405662885391,1.65633491268815
55,84,7,5,2.59037028536009,1.15527351413116
55,85,20,8,3.01394828709362,1.56531256371731
55,86,12,2,2.22700217050377,1.02232704074315
55,87,6,7,2.87185140791723,1.36779820094019
55,88,4,4,2.47611966347986,0.978533834245321
55,89,12,10,3.32579672289266,1.82711250140901
55,90,18,3,2.24475297764852,1.05560724354864
55,91,8,6,2.66986451180738,1.16794011788219
55,92,10,1,2.26788460194188,1.01389447021945
55,93,16,7,2.76008305763052,1.49724515285092
55,94,14,5,2.55585700936113,1.20385503757426
55,95,2,9,3.57028060040942,1.61867359272247
55,96,3,1,2.56975890013339,1.11585742229605
55,97,15,8,3.00955624609001,1.57619206521652
55,98,16,5,2.54765929963616,1.18808341855022
55,99,10,9,3.21405662885391,1.65633491268815
55,100,8,3,2.32280225432719,0.957039540619445
